https://intgovforum.org/en/content/igf-2017-ws-66-using-i-and-their-equal-footing-policy-platforms-for-stakeholder	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-66-using-i-and-their-equal-footing-policy-platforms-for-stakeholder.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-70-self-regulation-of-algorithmic-systems-that-control-online-information-access	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-70-self-regulation-of-algorithmic-systems-that-control-online-information-access.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-91-policy-challenges-for-ai-development	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-91-policy-challenges-for-ai-development.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-14-internet-governance-2017-realizing-sdgs-through-policies-enabling-digital	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-14-internet-governance-2017-realizing-sdgs-through-policies-enabling-digital.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-88-op3ft-a-new-governance-model-for-developing-a-new-safe-and-privacy-respectful	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-88-op3ft-a-new-governance-model-for-developing-a-new-safe-and-privacy-respectful.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-103-youth-it-entrepreneurship-and-innovation-key-drivers-for-the-digitalisation	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-103-youth-it-entrepreneurship-and-innovation-key-drivers-for-the-digitalisation.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-108-hybrid-cyberwarfare-and-changing-cybersecurity-narratives	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-108-hybrid-cyberwarfare-and-changing-cybersecurity-narratives.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-60-the-future-of-work-is-the-gig-economy-working-for-developing-countries	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-60-the-future-of-work-is-the-gig-economy-working-for-developing-countries.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-118-towards-an-inclusive-cybersecurity-capacity-building-approach	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-118-towards-an-inclusive-cybersecurity-capacity-building-approach.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-119-talking-about-the-elephant-in-the-room-without-exposing-it-how-ig-can	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-119-talking-about-the-elephant-in-the-room-without-exposing-it-how-ig-can.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-123-internet-of-things-and-cyber-security-will-%E2%80%9Cregulation%E2%80%9D-save-the-day	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-123-internet-of-things-and-cyber-security-will-%E2%80%9Cregulation%E2%80%9D-save-the-day.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-124-access-forbidden-internet-under-the-crossfire-of-jurisdictions	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-124-access-forbidden-internet-under-the-crossfire-of-jurisdictions.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-16-whats-the-right-age-to-start-digital-education-to-the-future-generation	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-16-whats-the-right-age-to-start-digital-education-to-the-future-generation.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-75-internet-big-data-governance-for-poverty-alleviation-and-environment	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-75-internet-big-data-governance-for-poverty-alleviation-and-environment.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-38-international-cooperation-between-certs-technical-diplomacy-for-cybersecurity	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-38-international-cooperation-between-certs-technical-diplomacy-for-cybersecurity.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-125-whois-data-and-privacy-at-icann-waiting-for-the-eu-gdpr-global-earthquake	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-125-whois-data-and-privacy-at-icann-waiting-for-the-eu-gdpr-global-earthquake.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-114-is-online-bullying-augmented-reality-or-reality-augmented	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-114-is-online-bullying-augmented-reality-or-reality-augmented.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-135-focus-group-application-of-game-design-to-explain-ip-addressing-principles	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-135-focus-group-application-of-game-design-to-explain-ip-addressing-principles.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-140-arab-igf-debrief	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-140-arab-igf-debrief.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-99-is-there-a-place-for-civility-in-our-digital-future	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-99-is-there-a-place-for-civility-in-our-digital-future.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-19-leveraging-the-power-of-mobile-identity-barriers-and-opportunities-for	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-19-leveraging-the-power-of-mobile-identity-barriers-and-opportunities-for.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-111-financing-and-building-sustainable-community-networks-the-coolab-experience	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-111-financing-and-building-sustainable-community-networks-the-coolab-experience.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-145-the-internet-of-things-and-accessibility-for-people-with-disability	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-145-the-internet-of-things-and-accessibility-for-people-with-disability.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-63-multilingual-internet	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-63-multilingual-internet.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-84-roles-and-responsibilities-of-internet-intermediaries	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-84-roles-and-responsibilities-of-internet-intermediaries.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-152-online-freedom-for-all-no-unfreedom-for-women-how-do-we-solve-this-equation	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-152-online-freedom-for-all-no-unfreedom-for-women-how-do-we-solve-this-equation.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-154-the-distributed-denial-of-democracy-threats-to-democratic-processes-online	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-154-the-distributed-denial-of-democracy-threats-to-democratic-processes-online.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-110-cybersecurity-developing-effective-national-strategies	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-110-cybersecurity-developing-effective-national-strategies.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-153-cybersecurity-and-the-digital-economy	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-153-cybersecurity-and-the-digital-economy.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-159-cyber-security-considerations-in-policymaking	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-159-cyber-security-considerations-in-policymaking.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-161-explaining-internet-governance-to-friends-family-101-how-to-improve-our	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-161-explaining-internet-governance-to-friends-family-101-how-to-improve-our.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-142-the-digital-economy-and-asiachallengesgrowth-and-social-prosperity	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-142-the-digital-economy-and-asiachallengesgrowth-and-social-prosperity.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-72-iot-brain-to-internet-interfaces	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-72-iot-brain-to-internet-interfaces.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-65-how-to-create-a-local-ig-initiative-empowering-the-youth-through-grassroots	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-65-how-to-create-a-local-ig-initiative-empowering-the-youth-through-grassroots.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-199-who-decides-who-decides-what-fake-news-is-implications-for-internet	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-199-who-decides-who-decides-what-fake-news-is-implications-for-internet.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-190-cctld-dispute-resolution-systems	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-190-cctld-dispute-resolution-systems.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-205-increasing-connectivity-by-enhancing-competition-in-the-digital-environment	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-205-increasing-connectivity-by-enhancing-competition-in-the-digital-environment.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-211-uses-risks-and-practices-of-ict-by-women-members-of-networks-of-civil	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-211-uses-risks-and-practices-of-ict-by-women-members-of-networks-of-civil.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-223-resolved-technical-bodies-must-recognize-their-responsibility-to-public	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-223-resolved-technical-bodies-must-recognize-their-responsibility-to-public.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-231-internet-shutdowns-what-the-future-entails	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-231-internet-shutdowns-what-the-future-entails.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-86-the-impact-of-online-platforms-on-the-digital-transformation-of-our-societies	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-86-the-impact-of-online-platforms-on-the-digital-transformation-of-our-societies.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-254-reinforcing-the-role-of-end-users-in-defending-the-public-interest	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-254-reinforcing-the-role-of-end-users-in-defending-the-public-interest.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-251-fast-tracking-digital-dividends-for-women-in-casa	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-251-fast-tracking-digital-dividends-for-women-in-casa.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-260-cybersecurity-and-human-rights-in-a-hyper-connected-world-reframing-the	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-260-cybersecurity-and-human-rights-in-a-hyper-connected-world-reframing-the.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-252-accessible-mobile-apps-digital-lifestyle-for-visually-impaired-people-in	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-252-accessible-mobile-apps-digital-lifestyle-for-visually-impaired-people-in.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-263-beyond-the-usual-suspects-successes-challenges-in-including-new-voices-in-ig	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-263-beyond-the-usual-suspects-successes-challenges-in-including-new-voices-in-ig.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-97-achieving-sdg-5-internet-based-innovations-for-gender-equality-in-developing	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-97-achieving-sdg-5-internet-based-innovations-for-gender-equality-in-developing.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-259-digital-agriculture-and-data-protection	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-259-digital-agriculture-and-data-protection.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-262-community-networksshaking-up-connectivity-paradigms-putting-the-last-mile	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-262-community-networksshaking-up-connectivity-paradigms-putting-the-last-mile.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-127-icann-data-protection-the-dns-and-the-european-general-data-protection	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-127-icann-data-protection-the-dns-and-the-european-general-data-protection.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-296-emerging-technologies-and-the-future-of-the-dns	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-296-emerging-technologies-and-the-future-of-the-dns.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-283-online-gender-based-violence-a-latin-american-perspective	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-283-online-gender-based-violence-a-latin-american-perspective.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-282-biometrics-and-identity-in-the-global-south	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-282-biometrics-and-identity-in-the-global-south.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-184-surveillance-from-the-margins	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-184-surveillance-from-the-margins.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-170-contextualising-ipv6-within-the-internet-of-things-iot	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-170-contextualising-ipv6-within-the-internet-of-things-iot.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-168-the-role-of-internet-governance-content-in-shaping-our-digital-futures	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-168-the-role-of-internet-governance-content-in-shaping-our-digital-futures.html	HTTPError
https://intgovforum.org/en/content/igf-2017-ws-163-multicultural-multistakeholder-f2f-and-remote-capacity-building	igf_full_20260816_212738\01_sessions\workshops-2017\proposals\igf-2017-ws-163-multicultural-multistakeholder-f2f-and-remote-capacity-building.html	HTTPError
https://www.intgovforum.org/content/igf-2017-ws-291-introducing-the-updated-internet-literacy-handbook	igf_full_20260816_212738\01_sessions\workshops-2017\content\igf-2017-ws-291-introducing-the-updated-internet-literacy-handbook.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-89-artifical-intelligence-enabled-cybersecurity	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-89-artifical-intelligence-enabled-cybersecurity.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-91-evolution-of-internet-governance-in-francophone-africa	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-91-evolution-of-internet-governance-in-francophone-africa.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-92-ict-and-environment-sustainability	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-92-ict-and-environment-sustainability.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-56-inclusive-development-through-social-media-in-asia	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-56-inclusive-development-through-social-media-in-asia.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-120-african-youth-in-internet-governance-round-table	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-120-african-youth-in-internet-governance-round-table.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-122-risks-and-privacy-implication-of-digital-currencies	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-122-risks-and-privacy-implication-of-digital-currencies.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-140-gdpr-in-global-southtoward-a-ue-model-of-data-protection	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-140-gdpr-in-global-southtoward-a-ue-model-of-data-protection.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-80-hack-the-hate-empower-society-to-face-hate-speech	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-80-hack-the-hate-empower-society-to-face-hate-speech.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-158-empowering-women-through-digital-markets-ayitic-goes-global	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-158-empowering-women-through-digital-markets-ayitic-goes-global.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-159-tlds-registrant-data-gdpr-gcompliance-impact-on-end-users	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-159-tlds-registrant-data-gdpr-gcompliance-impact-on-end-users.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-100-after-calls-for-a-digital-geneva-convention-are-we-safer	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-100-after-calls-for-a-digital-geneva-convention-are-we-safer.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-11-ai-ethics-privacy-transparency-and-knowledge-construction	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-11-ai-ethics-privacy-transparency-and-knowledge-construction.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-174-creating-networks-to-empower-women-in-tech-in-asiapacific	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-174-creating-networks-to-empower-women-in-tech-in-asiapacific.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-81-hack-the-hate-imagine-a-toolbox-to-face-hate-speech	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-81-hack-the-hate-imagine-a-toolbox-to-face-hate-speech.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-173-web-accessibility-education-for-disconnected-communities	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-173-web-accessibility-education-for-disconnected-communities.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-219-unleash-the-power-of-digital-economy-society-with-mobile-internet	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-219-unleash-the-power-of-digital-economy-society-with-mobile-internet.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-207-internet-shutdowns-in-asia-pacific-how-to-mitigate-it	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-207-internet-shutdowns-in-asia-pacific-how-to-mitigate-it.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-256-is-blockchain-the-right-technology-for-you	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-256-is-blockchain-the-right-technology-for-you.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-244-empowering-society-through-internet-innovation	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-244-empowering-society-through-internet-innovation.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-232-big-data-governance-for-paris-agreement-sdgs	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-232-big-data-governance-for-paris-agreement-sdgs.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-287-impact-of-european-regulations-on-web-accessibility	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-287-impact-of-european-regulations-on-web-accessibility.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-235-how-can-developing-countries-do-digital-industrialization	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-235-how-can-developing-countries-do-digital-industrialization.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-98-who-is-in-charge-accountability-for-algorithms-on-platforms	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-98-who-is-in-charge-accountability-for-algorithms-on-platforms.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-266-iot-trustworthiness-from-human-perspectives	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-266-iot-trustworthiness-from-human-perspectives.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-336-feedbacks-from-france-towards-a-new-digital-deal	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-336-feedbacks-from-france-towards-a-new-digital-deal.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-86-multistakeholder-governance-in-the-global-south	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-86-multistakeholder-governance-in-the-global-south.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-107-zeroing-in-on-media-freedom-in-zero-rating-initiatives	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-107-zeroing-in-on-media-freedom-in-zero-rating-initiatives.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-379-addressing-abuse-with-cybernorms-between-failure-and-succes	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-379-addressing-abuse-with-cybernorms-between-failure-and-succes.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-229-measurement-specs-to-support-net-neutrality-enforcement	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-229-measurement-specs-to-support-net-neutrality-enforcement.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-355-empowering-change-with-data-measuring-youth-digital-mobility	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-355-empowering-change-with-data-measuring-youth-digital-mobility.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-64-scaling-up-use-of-icts-in-agricultural-development-in-africa	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-64-scaling-up-use-of-icts-in-agricultural-development-in-africa.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-403-counting-the-cost-economic-effects-of-internet-shutdowns	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-403-counting-the-cost-economic-effects-of-internet-shutdowns.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-329-blockchain-and-the-future-of-the-internets-governance	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-329-blockchain-and-the-future-of-the-internets-governance.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-395-internet-platforms-sexual-content-and-child-protection	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-395-internet-platforms-sexual-content-and-child-protection.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-402-when-youngsters-become-ethical-hackers	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-402-when-youngsters-become-ethical-hackers.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-323-global-cybersecurity-education-needs-outcomes-of-inaction	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-323-global-cybersecurity-education-needs-outcomes-of-inaction.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-381-global-approaches-to-iot-security	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-381-global-approaches-to-iot-security.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-180-net-neutrality-and-beyond-ensuring-freedom-of-choice-online	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-180-net-neutrality-and-beyond-ensuring-freedom-of-choice-online.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-413-digital-security-at-the-grassrootsrealitiesneedschallenge	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-413-digital-security-at-the-grassrootsrealitiesneedschallenge.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-328-game-out-the-vote-mapping-algorithmic-amplification	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-328-game-out-the-vote-mapping-algorithmic-amplification.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-392-sustainable-futures-the-internet-rights-and-the-environme	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-392-sustainable-futures-the-internet-rights-and-the-environme.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-406-fake-news-against-democracy	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-406-fake-news-against-democracy.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-373-revolutionizing-child-online-protection-by-blockchain	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-373-revolutionizing-child-online-protection-by-blockchain.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-310-cyberspace-for-geopolitics-can-we-map-the-internet	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-310-cyberspace-for-geopolitics-can-we-map-the-internet.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-401-media-disinformation-and-elections-lessons-from-mexico	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-401-media-disinformation-and-elections-lessons-from-mexico.html	HTTPError
https://intgovforum.org/en/content/igf-2018-ws-411-understanding-the-ict-gender-gap-in-the-global-south	igf_full_20260816_212738\01_sessions\workshops-2018\proposals\igf-2018-ws-411-understanding-the-ict-gender-gap-in-the-global-south.html	HTTPError
